,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,output_type,gtex_tissue,histone_mark,transcription_factor
41,CL:0002553 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,adult,encode,single,False,OutputType.CHIP_TF,,,CTCF
42,CL:0002555 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:0002555,fibroblast of mammary gland,primary_cell,unknown,encode,single,False,OutputType.CHIP_TF,,,CTCF
43,CL:0002557 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:0002557,fibroblast of pulmonary artery,primary_cell,unknown,encode,single,False,OutputType.CHIP_TF,,,CTCF
44,CL:0002558 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:0002558,fibroblast of villous mesenchyme,primary_cell,unknown,encode,single,False,OutputType.CHIP_TF,,,CTCF
45,CL:0002586 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:0002586,retinal pigment epithelial cell,primary_cell,unknown,encode,single,False,OutputType.CHIP_TF,,,CTCF
46,CL:0002606 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:0002606,astrocyte of the spinal cord,primary_cell,unknown,encode,single,False,OutputType.CHIP_TF,,,CTCF
47,CL:0002618 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,encode,single,False,OutputType.CHIP_TF,,,CTCF
48,CL:0002618 TF ChIP-seq FOS,.,TF ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,encode,single,False,OutputType.CHIP_TF,,,FOS
49,CL:0002618 TF ChIP-seq GATA2,.,TF ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,encode,single,False,OutputType.CHIP_TF,,,GATA2
50,CL:0002618 TF ChIP-seq JUN,.,TF ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,encode,single,False,OutputType.CHIP_TF,,,JUN
51,CL:0002618 TF ChIP-seq MAX,.,TF ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,encode,single,False,OutputType.CHIP_TF,,,MAX
52,CL:0002618 TF ChIP-seq MYC,.,TF ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,encode,single,False,OutputType.CHIP_TF,,,MYC
53,CL:0002618 TF ChIP-seq POLR2A,.,TF ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,encode,single,False,OutputType.CHIP_TF,,,POLR2A
54,CL:0002618 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,encode,single,False,OutputType.CHIP_TF,,,POLR2AphosphoS5
55,CL:0011012 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:0011012,neural crest cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_TF,,,CTCF
56,CL:0011019 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:0011019,mesothelial cell of epicardium,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_TF,,,CTCF
57,CL:0011020 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:0011020,neural progenitor cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_TF,,,CTCF
58,CL:0011020 TF ChIP-seq EZH2,.,TF ChIP-seq,CL:0011020,neural progenitor cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_TF,,,EZH2
59,CL:0011020 TF ChIP-seq EZH2phosphoT487,.,TF ChIP-seq,CL:0011020,neural progenitor cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_TF,,,EZH2phosphoT487
60,CL:1001606 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:1001606,foreskin keratinocyte,primary_cell,newborn,encode,paired,False,OutputType.CHIP_TF,,,CTCF
61,CL:1001608 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:1001608,foreskin fibroblast,primary_cell,newborn,encode,single,False,OutputType.CHIP_TF,,,CTCF
62,CL:2000044 TF ChIP-seq CTCF,.,TF ChIP-seq,CL:2000044,brain microvascular endothelial cell,primary_cell,unknown,encode,single,False,OutputType.CHIP_TF,,,CTCF
63,CLO:0021511 TF ChIP-seq CTCF,.,TF ChIP-seq,CLO:0021511,AG10803,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CTCF
64,CLO:0021752 TF ChIP-seq CTCF,.,TF ChIP-seq,CLO:0021752,AG09309,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CTCF
65,CLO:0021754 TF ChIP-seq CTCF,.,TF ChIP-seq,CLO:0021754,AG09319,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CTCF
66,CLO:0034837 TF ChIP-seq CTCF,.,TF ChIP-seq,CLO:0034837,AG04449,cell_line,embryonic,encode,single,False,OutputType.CHIP_TF,,,CTCF
67,EFO:0001086 TF ChIP-seq BCL3,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,BCL3
68,EFO:0001086 TF ChIP-seq CEBPB,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CEBPB
69,EFO:0001086 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CTCF
70,EFO:0001086 TF ChIP-seq E2F6,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,E2F6
71,EFO:0001086 TF ChIP-seq EP300,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,EP300
72,EFO:0001086 TF ChIP-seq FOSL2,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,FOSL2
73,EFO:0001086 TF ChIP-seq FOSL2 genetically modified (insertion) using CRISPR targeting H. sapiens FOSL2,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,FOSL2
74,EFO:0001086 TF ChIP-seq FOXF2 genetically modified (insertion) using CRISPR targeting H. sapiens FOXF2,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,FOXF2
75,EFO:0001086 TF ChIP-seq GATA3,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,GATA3
76,EFO:0001086 TF ChIP-seq HOXB5 genetically modified (insertion) using CRISPR targeting H. sapiens HOXB5,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,HOXB5
77,EFO:0001086 TF ChIP-seq JUN,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,JUN
78,EFO:0001086 TF ChIP-seq JUNB,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,JUNB
79,EFO:0001086 TF ChIP-seq MAFK,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,MAFK
80,EFO:0001086 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MAX
81,EFO:0001086 TF ChIP-seq MYC,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MYC
82,EFO:0001086 TF ChIP-seq NFE2L2,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,NFE2L2
83,EFO:0001086 TF ChIP-seq NR3C1,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,NR3C1
84,EFO:0001086 TF ChIP-seq NR5A2 genetically modified (insertion) using CRISPR targeting H. sapiens NR5A2,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,NR5A2
85,EFO:0001086 TF ChIP-seq PBX1 genetically modified (insertion) using CRISPR targeting H. sapiens PBX1,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,PBX1
86,EFO:0001086 TF ChIP-seq PBX3,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,PBX3
87,EFO:0001086 TF ChIP-seq PHF8,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,PHF8
88,EFO:0001086 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR2A
89,EFO:0001086 TF ChIP-seq POLR2AphosphoS2,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR2AphosphoS2
90,EFO:0001086 TF ChIP-seq PRDM1 genetically modified (insertion) using CRISPR targeting H. sapiens PRDM1,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,PRDM1
91,EFO:0001086 TF ChIP-seq RAD21,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,RAD21
92,EFO:0001086 TF ChIP-seq REST,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,REST
93,EFO:0001086 TF ChIP-seq RFX5,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,RFX5
94,EFO:0001086 TF ChIP-seq SIN3A,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SIN3A
95,EFO:0001086 TF ChIP-seq SMC3,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SMC3
96,EFO:0001086 TF ChIP-seq TEAD4,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TEAD4
97,EFO:0001086 TF ChIP-seq USF2,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,USF2
98,EFO:0001086 TF ChIP-seq ZFP36,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZFP36
99,EFO:0001086 TF ChIP-seq ZNF624 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF624,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZNF624
100,EFO:0001099 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001099,Caco-2,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CTCF
101,EFO:0001159 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001159,GM12872,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,CTCF
102,EFO:0001160 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001160,GM12873,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,CTCF
103,EFO:0001161 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001161,GM12874,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,CTCF
104,EFO:0001162 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001162,GM12875,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,CTCF
105,EFO:0001182 TF ChIP-seq ATF2 genetically modified (insertion) using site-specific recombination targeting H. sapiens ATF2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ATF2
106,EFO:0001182 TF ChIP-seq BCL11A genetically modified (insertion) using site-specific recombination targeting H. sapiens BCL11A,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,BCL11A
107,EFO:0001182 TF ChIP-seq BCL11B genetically modified (insertion) using site-specific recombination targeting H. sapiens BCL11B,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,BCL11B
108,EFO:0001182 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,single,False,OutputType.CHIP_TF,,,CTCF
109,EFO:0001182 TF ChIP-seq CTCF genetically modified (insertion) using site-specific recombination targeting H. sapiens CTCF,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,CTCF
110,EFO:0001182 TF ChIP-seq EGR2 genetically modified (insertion) using site-specific recombination targeting H. sapiens EGR2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,EGR2
111,EFO:0001182 TF ChIP-seq FEZF1 genetically modified (insertion) using site-specific recombination targeting H. sapiens FEZF1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,FEZF1
112,EFO:0001182 TF ChIP-seq GLIS1 genetically modified (insertion) using site-specific recombination targeting H. sapiens GLIS1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,GLIS1
113,EFO:0001182 TF ChIP-seq GLIS2 genetically modified (insertion) using site-specific recombination targeting H. sapiens GLIS2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,GLIS2
114,EFO:0001182 TF ChIP-seq HIC1 genetically modified (insertion) using site-specific recombination targeting H. sapiens HIC1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,HIC1
115,EFO:0001182 TF ChIP-seq HOXB7 genetically modified (insertion) using CRISPR targeting H. sapiens HOXB7,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,single,True,OutputType.CHIP_TF,,,HOXB7
116,EFO:0001182 TF ChIP-seq IKZF3 genetically modified (insertion) using site-specific recombination targeting H. sapiens IKZF3,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,IKZF3
117,EFO:0001182 TF ChIP-seq INSM2 genetically modified (insertion) using site-specific recombination targeting H. sapiens INSM2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,INSM2
118,EFO:0001182 TF ChIP-seq KLF1 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,KLF1
119,EFO:0001182 TF ChIP-seq KLF10 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF10,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,KLF10
120,EFO:0001182 TF ChIP-seq KLF16 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF16,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,KLF16
121,EFO:0001182 TF ChIP-seq KLF17 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF17,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,KLF17
122,EFO:0001182 TF ChIP-seq KLF7 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF7,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,KLF7
123,EFO:0001182 TF ChIP-seq KLF8 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF8,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,KLF8
124,EFO:0001182 TF ChIP-seq KLF9 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF9,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,KLF9
125,EFO:0001182 TF ChIP-seq MAZ genetically modified (insertion) using site-specific recombination targeting H. sapiens MAZ,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,MAZ
126,EFO:0001182 TF ChIP-seq MZF1 genetically modified (insertion) using site-specific recombination targeting H. sapiens MZF1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,MZF1
127,EFO:0001182 TF ChIP-seq OSR2 genetically modified (insertion) using site-specific recombination targeting H. sapiens OSR2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,OSR2
128,EFO:0001182 TF ChIP-seq PATZ1 genetically modified (insertion) using site-specific recombination targeting H. sapiens PATZ1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,PATZ1
129,EFO:0001182 TF ChIP-seq PBX3 genetically modified (insertion) using CRISPR targeting H. sapiens PBX3,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,single,True,OutputType.CHIP_TF,,,PBX3
130,EFO:0001182 TF ChIP-seq PRDM1 genetically modified (insertion) using site-specific recombination targeting H. sapiens PRDM1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,PRDM1
131,EFO:0001182 TF ChIP-seq PRDM10 genetically modified (insertion) using site-specific recombination targeting H. sapiens PRDM10,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,PRDM10
132,EFO:0001182 TF ChIP-seq PRDM4 genetically modified (insertion) using site-specific recombination targeting H. sapiens PRDM4,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,PRDM4
133,EFO:0001182 TF ChIP-seq PRDM6 genetically modified (insertion) using site-specific recombination targeting H. sapiens PRDM6,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,PRDM6
134,EFO:0001182 TF ChIP-seq REST genetically modified (insertion) using site-specific recombination targeting H. sapiens REST,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,REST
135,EFO:0001182 TF ChIP-seq SCRT1 genetically modified (insertion) using site-specific recombination targeting H. sapiens SCRT1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,SCRT1
136,EFO:0001182 TF ChIP-seq SCRT2 genetically modified (insertion) using site-specific recombination targeting H. sapiens SCRT2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,SCRT2
137,EFO:0001182 TF ChIP-seq SETDB1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,single,False,OutputType.CHIP_TF,,,SETDB1
138,EFO:0001182 TF ChIP-seq SP2 genetically modified (insertion) using site-specific recombination targeting H. sapiens SP2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,SP2
139,EFO:0001182 TF ChIP-seq SP3 genetically modified (insertion) using site-specific recombination targeting H. sapiens SP3,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,SP3
140,EFO:0001182 TF ChIP-seq SP7 genetically modified (insertion) using site-specific recombination targeting H. sapiens SP7,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,SP7
141,EFO:0001182 TF ChIP-seq TCF7L2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,single,False,OutputType.CHIP_TF,,,TCF7L2
142,EFO:0001182 TF ChIP-seq TRIM28,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,single,False,OutputType.CHIP_TF,,,TRIM28
143,EFO:0001182 TF ChIP-seq WT1 genetically modified (insertion) using site-specific recombination targeting H. sapiens WT1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,WT1
144,EFO:0001182 TF ChIP-seq YY1 genetically modified (insertion) using site-specific recombination targeting H. sapiens YY1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,YY1
145,EFO:0001182 TF ChIP-seq YY2 genetically modified (insertion) using site-specific recombination targeting H. sapiens YY2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,YY2
146,EFO:0001182 TF ChIP-seq ZBTB10 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB10,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZBTB10
147,EFO:0001182 TF ChIP-seq ZBTB11 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB11,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZBTB11
148,EFO:0001182 TF ChIP-seq ZBTB12 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB12,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZBTB12
149,EFO:0001182 TF ChIP-seq ZBTB17 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB17,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZBTB17
150,EFO:0001182 TF ChIP-seq ZBTB20 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB20,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZBTB20
151,EFO:0001182 TF ChIP-seq ZBTB21 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB21,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZBTB21
152,EFO:0001182 TF ChIP-seq ZBTB26 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB26,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZBTB26
153,EFO:0001182 TF ChIP-seq ZBTB44 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB44,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZBTB44
154,EFO:0001182 TF ChIP-seq ZBTB48 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB48,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZBTB48
155,EFO:0001182 TF ChIP-seq ZBTB6 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB6,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZBTB6
156,EFO:0001182 TF ChIP-seq ZBTB8A genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB8A,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZBTB8A
157,EFO:0001182 TF ChIP-seq ZEB1 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZEB1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZEB1
158,EFO:0001182 TF ChIP-seq ZEB2 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZEB2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZEB2
159,EFO:0001182 TF ChIP-seq ZFHX2 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZFHX2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZFHX2
160,EFO:0001182 TF ChIP-seq ZFP37 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZFP37,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,True,OutputType.CHIP_TF,,,ZFP37
